Country,Date,Cases,Deaths,Recovered
Japan,2020-12-10,168964,2465,143340
Japan,2020-12-11,171940,2502,145353
Japan,2020-12-12,174704,2534,147869
Japan,2020-12-13,177699,2562,149635
Japan,2020-12-14,180071,2585,151300
Japan,2020-12-15,182293,2643,153878
Japan,2020-12-16,184470,2688,155911
Japan,2020-12-17,187538,2739,158658
Japan,2020-12-18,190580,2783,161163
Japan,2020-12-19,193480,2828,163691
Japan,2020-12-20,196336,2873,165721
Japan,2020-12-21,198985,2900,167906
Japan,2020-12-22,201125,2944,169739
Japan,2020-12-23,203586,2994,172519
Japan,2020-12-24,206619,3050,175290
Japan,2020-12-25,210469,3105,178211
Japan,2020-12-26,214045,3155,180612
Japan,2020-12-27,217819,3213,183026
Japan,2020-12-28,220750,3252,185097
Japan,2020-12-29,223641,3306,187387
Japan,2020-12-30,227125,3349,189913
Japan,2020-12-31,230842,3414,191903
Japan,2021-01-01,234943,3460,194172
Japan,2021-01-02,238569,3514,196885
Japan,2021-01-03,241518,3548,198956
Japan,2021-01-04,244418,3599,201151
Japan,2021-01-05,248541,3655,203903
Japan,2021-01-06,252909,3719,207530
Japan,2021-01-07,259000,3791,210950
Japan,2021-01-08,265923,3857,214244
Japan,2021-01-09,273797,3932,217885
Japan,2021-01-10,281436,3996,221060
Japan,2021-01-11,287427,4044,223493
Japan,2021-01-12,292900,4094,225932
Japan,2021-01-13,298015,4145,229618
Japan,2021-01-14,303336,4233,234221
Japan,2021-01-15,309943,4315,239035
Japan,2021-01-16,316655,4380,244554
Japan,2021-01-17,323056,4446,249080
Japan,2021-01-18,329068,4501,253390
Japan,2021-01-19,335117,4548,258334
Japan,2021-01-20,340576,4647,265620
Japan,2021-01-21,346036,4743,273840
Japan,2021-01-22,351849,4830,279882
Japan,2021-01-23,356915,4935,286205
Japan,2021-01-24,361513,5019,291237
Japan,2021-01-25,365675,5084,296133
Japan,2021-01-26,369013,5158,302262
Japan,2021-01-27,372559,5252,308902
Japan,2021-01-28,376495,5361,315187
Japan,2021-01-29,380413,5452,321015
Japan,2021-01-30,383989,5546,326372
Japan,2021-01-31,387657,5654,331257
Japan,2021-02-01,390440,5722,334926
Japan,2021-02-02,392553,5794,340191
Japan,2021-02-03,394768,5912,344963
Japan,2021-02-04,397367,6020,350171
Japan,2021-02-05,399992,6135,355325
Japan,2021-02-06,402305,6243,359735
Japan,2021-02-07,404390,6338,363102
Japan,2021-02-08,405949,6395,366116
Japan,2021-02-09,407729,6476,369700
Japan,2021-02-10,409152,6557,373431
Japan,2021-02-11,410982,6678,376357
Japan,2021-02-12,412725,6774,378933
Japan,2021-02-13,414131,6849,381484
Japan,2021-02-14,415452,6912,383807
Japan,2021-02-15,416765,6952,386023
Japan,2021-02-16,418753,7015,388672
Japan,2021-02-17,420006,7102,392148
Japan,2021-02-18,421402,7196,394440
Japan,2021-02-19,422965,7274,396443
Japan,2021-02-20,424312,7333,398248
Japan,2021-02-21,425511,7417,399880
Japan,2021-02-22,426604,7474,401212
Japan,2021-02-23,427465,7529,402775
Japan,2021-02-24,428478,7584,404351
Japan,2021-02-25,429567,7647,406232
Japan,2021-02-26,430488,7722,407562
Japan,2021-02-27,431558,7807,409002
Japan,2021-02-28,432762,7860,410304
Japan,2021-03-01,433797,7887,411592
Japan,2021-03-02,434530,7933,413107
Japan,2021-03-03,435384,7984,414329
Japan,2021-03-04,436579,8052,415773
Japan,2021-03-05,437762,8119,417026
Japan,2021-03-06,438929,8178,418297
Japan,2021-03-07,439996,8227,419268
Japan,2021-03-08,441035,8253,420238
Japan,2021-03-09,441716,8299,421272
Japan,2021-03-10,442777,8353,422436
Japan,2021-03-11,444052,8402,423560
Japan,2021-03-12,445343,8451,424640
Japan,2021-03-13,446642,8509,425709
Japan,2021-03-14,447933,8560,426689
Japan,2021-03-15,448968,8590,427715
Japan,2021-03-16,449752,8622,428613
Japan,2021-03-17,450779,8678,429817
Japan,2021-03-18,452256,8717,430935
Japan,2021-03-19,453776,8758,431967
Japan,2021-03-20,455236,8790,433171
Japan,2021-03-21,456720,8812,434194
Japan,2021-03-22,457866,8835,435322
Japan,2021-03-23,458841,8861,436412
Japan,2021-03-24,460133,8908,437517
Japan,2021-03-25,461991,8938,438759
Japan,2021-03-26,463939,8967,439939
Japan,2021-03-27,465970,8998,441263
Japan,2021-03-28,467958,9031,442303
Japan,2021-03-29,469727,9061,443438
Japan,2021-03-30,471292,9086,444712
Japan,2021-03-31,473234,9113,446099
Japan,2021-04-01,475901,9162,447494
Japan,2021-04-02,478592,9185,448796
Japan,2021-04-03,481306,9213,450175
Japan,2021-04-04,484015,9221,451712
Japan,2021-04-05,486479,9231,453247
Japan,2021-04-06,488704,9249,455152
Japan,2021-04-07,490740,9279,456482
Japan,2021-04-08,494047,9301,458154
Japan,2021-04-09,497386,9334,459948
Japan,2021-04-10,500982,9353,462106
Japan,2021-04-11,504601,9382,464845
Japan,2021-04-12,507491,9400,467041
Japan,2021-04-13,510013,9425,469902
Japan,2021-04-14,513388,9469,472144
Japan,2021-04-15,517398,9499,474533
Japan,2021-04-16,521985,9538,476722
Japan,2021-04-17,526469,9584,479533
Japan,2021-04-18,531091,9622,481954
Japan,2021-04-19,535682,9641,484219
Japan,2021-04-20,538434,9671,487250
Japan,2021-04-21,542424,9710,490125
Japan,2021-04-22,547736,9764,492849
Japan,2021-04-23,553217,9800,496078
Japan,2021-04-24,558030,9854,499446
Japan,2021-04-25,563482,9913,502821
Japan,2021-04-26,569075,9972,505955
Japan,2021-04-27,572402,10004,509617
Japan,2021-04-28,576565,10055,513307
Japan,2021-04-29,582427,10107,516807
Japan,2021-04-30,588338,10194,520303
Japan,2021-05-01,592800,10229,524493
Japan,2021-05-02,598680,10296,528509
Japan,2021-05-03,604301,10361,532354
Japan,2021-05-04,609737,10420,536130
Japan,2021-05-05,613822,10470,540250
Japan,2021-05-06,618122,10517,543882
Japan,2021-05-07,621949,10589,547363
Japan,2021-05-08,627525,10702,552627
Japan,2021-05-09,635310,10823,556745
Japan,2021-05-10,642409,10876,560907
Japan,2021-05-11,647001,10941,565493
Japan,2021-05-12,653127,11064,569934
Japan,2021-05-13,660246,11165,575302
Japan,2021-05-14,667159,11255,580849
Japan,2021-05-15,673167,11365,586186
Japan,2021-05-16,679531,11463,591473
Japan,2021-05-17,685779,11508,596619
Japan,2021-05-18,689115,11624,603816
Japan,2021-05-19,694089,11851,610562
Japan,2021-05-20,700107,11940,616815
Japan,2021-05-21,705956,12046,623114
Japan,2021-05-22,710928,12152,630045
Japan,2021-05-23,716528,12250,635640
Japan,2021-05-24,720917,12312,641438
Japan,2021-05-25,723361,12398,646721
Japan,2021-05-26,727052,12496,651687
Japan,2021-05-27,731492,12601,656811
Japan,2021-05-28,736094,12714,661332
Japan,2021-05-29,739841,12819,668560
Japan,2021-05-30,743384,12920,673402
Japan,2021-05-31,746703,12967,677517
Japan,2021-06-01,748275,13049,682273
Japan,2021-06-02,750948,13140,687029
Japan,2021-06-03,754033,13245,692300
Japan,2021-06-04,756875,13364,696698
Japan,2021-06-05,759484,13449,701441
Japan,2021-06-06,762142,13523,705234
Japan,2021-06-07,764438,13574,708361
Japan,2021-06-08,765562,13645,711942
Japan,2021-06-09,767398,13743,715542
Japan,2021-06-10,769712,13841,719627
Japan,2021-06-11,771746,13907,723013
Japan,2021-06-12,773726,13977,726566
Japan,2021-06-13,775698,14033,729499
Japan,2021-06-14,777228,14071,732222
Japan,2021-06-15,778084,14126,735099
Japan,2021-06-16,779493,14187,738733
Japan,2021-06-17,781207,14269,742013
Japan,2021-06-18,782738,14320,744654
Japan,2021-06-19,784355,14365,748246
Japan,2021-06-20,785856,14400,750451
Japan,2021-06-21,787168,14423,752254
Japan,2021-06-22,788096,14454,754256
Japan,2021-06-23,789547,14496,756168
Japan,2021-06-24,791296,14553,758132
Japan,2021-06-25,793018,14598,760017
Japan,2021-06-26,794730,14626,762092
Japan,2021-06-27,796374,14657,763765
Japan,2021-06-28,797732,14670,765221
Japan,2021-06-29,798686,14705,766774
Japan,2021-06-30,800069,14740,768481
Japan,2021-07-01,801889,14781,770197
Japan,2021-07-02,803625,14802,771881
Japan,2021-07-03,805420,14824,773661
Japan,2021-07-04,807272,14842,775361
Japan,2021-07-05,808851,14848,776927
Japan,2021-07-06,809816,14862,778535
Japan,2021-07-07,811455,14884,780386
Japan,2021-07-08,813653,14897,781909
Japan,2021-07-09,815910,14917,783515
Japan,2021-07-10,818183,14933,785335
Japan,2021-07-11,820640,14948,786902
Japan,2021-07-12,822737,14955,788495
Japan,2021-07-13,824167,14959,790049
Japan,2021-07-14,826549,14971,791827
Japan,2021-07-15,829754,14990,793678
Japan,2021-07-16,833173,15014,795575
Japan,2021-07-17,836541,15027,797324
Japan,2021-07-18,840438,15040,799148
Japan,2021-07-19,843697,15048,801007
Japan,2021-07-20,845873,15060,803288
Japan,2021-07-21,849600,15079,805638
Japan,2021-07-22,854440,15097,808165
Japan,2021-07-23,859982,15106,810381
Japan,2021-07-24,864145,15116,812858
Japan,2021-07-25,867494,15124,816006
Japan,2021-07-26,872896,15129,818864
Japan,2021-07-27,877286,15137,822135
Japan,2021-07-28,884827,15152,825907
Japan,2021-07-29,894154,15160,829386
Japan,2021-07-30,905171,15173,833110
Japan,2021-07-31,915665,15184,836999
Japan,2021-08-01,927925,15192,841288
Japan,2021-08-02,938672,15197,844831
Japan,2021-08-03,946591,15204,849936
Japan,2021-08-04,958538,15219,854682
Japan,2021-08-05,972750,15228,860549
Japan,2021-08-06,987996,15240,866879
Japan,2021-08-07,1003425,15255,875644
Japan,2021-08-08,1019259,15273,883753
Japan,2021-08-09,1034028,15280,892077
Japan,2021-08-10,1046413,15297,901312
Japan,2021-08-11,1056287,15311,911955
Japan,2021-08-12,1071433,15330,923103
Japan,2021-08-13,1090511,15358,933064
Japan,2021-08-14,1110892,15383,945555
Japan,2021-08-15,1129412,15400,957575
Japan,2021-08-16,1147837,15408,970736
Japan,2021-08-17,1162002,15431,985031
Japan,2021-08-18,1180920,15467,999722
Japan,2021-08-19,1205069,15501,1014330
Japan,2021-08-20,1229361,15534,1026817
Japan,2021-08-21,1254952,15563,1040030
Japan,2021-08-22,1281136,15596,1054782
Japan,2021-08-23,1304613,15631,1068904
Japan,2021-08-24,1320709,15663,1089839
Japan,2021-08-25,1341707,15693,1105575
Japan,2021-08-26,1367163,15737,1121208
Japan,2021-08-27,1390575,15797,1138671
Japan,2021-08-28,1415013,15851,1156655
Japan,2021-08-29,1438498,15896,1175968
Japan,2021-08-30,1459187,15946,1193960
Japan,2021-08-31,1471969,15994,1234520
Japan,2021-09-01,1490766,16041,1257766
Japan,2021-09-02,1510072,16123,1281053
Japan,2021-09-03,1528454,16184,1299905
Japan,2021-09-04,1544690,16247,1322592
Japan,2021-09-05,1562210,16313,1346886
Japan,2021-09-06,1576062,16354,1367624
Japan,2021-09-07,1584190,16387,1384332
Japan,2021-09-08,1594538,16436,1407958
Japan,2021-09-09,1607299,16525,1427383
Japan,2021-09-10,1618005,16603,1446153
Japan,2021-09-11,1627187,16690,1465132
Japan,2021-09-12,1636257,16742,1481702
Japan,2021-09-13,1644216,16797,1499146
Japan,2021-09-14,1647994,16846,1515943
Japan,2021-09-15,1654166,16894,1529728
Japan,2021-09-16,1661019,16959,1543712
Japan,2021-09-17,1667041,17030,1555629
Japan,2021-09-18,1672455,17097,1567910
Japan,2021-09-19,1677335,17156,1579761
Japan,2021-09-20,1680926,17204,1590063
Japan,2021-09-21,1683393,17233,1598032
Japan,2021-09-22,1684583,17276,1607743
Japan,2021-09-23,1687869,17319,1616916
Japan,2021-09-24,1691867,17375,1624274
Japan,2021-09-25,1693779,17421,1631723
Japan,2021-09-26,1696614,17453,1637758
Japan,2021-09-27,1698993,17482,1642628
Japan,2021-09-28,1699989,17511,1646980
Japan,2021-09-29,1701735,17551,1651431
Japan,2021-09-30,1703823,17605,1656347
Japan,2021-10-01,1705466,17648,1660353
Japan,2021-10-02,1706935,17683,1663973
Japan,2021-10-03,1708179,17716,1667700
Japan,2021-10-04,1709280,17730,1670834
Japan,2021-10-05,1709798,17756,1673010
Japan,2021-10-06,1710733,17789,1675802
Japan,2021-10-07,1711880,17819,1678227
Japan,2021-10-08,1712894,17856,1680576
Japan,2021-10-09,1713731,17902,1682421
Japan,2021-10-10,1714536,17927,1684207
Japan,2021-10-11,1715139,17941,1685303
Japan,2021-10-12,1715442,17959,1686556
Japan,2021-10-13,1716037,17986,1688029
Japan,2021-10-14,1716770,18020,1689246
Japan,2021-10-15,1717394,18051,1690328
Japan,2021-10-16,1717923,18078,1691423
Japan,2021-10-17,1718416,18092,1692418
Japan,2021-10-18,1718911,18103,1693084
Japan,2021-10-19,1719119,18121,1693815
Japan,2021-10-20,1719474,18146,1694604
Japan,2021-10-21,1719872,18157,1695172
Japan,2021-10-22,1720198,18173,1695816
Japan,2021-10-23,1720538,18183,1696558
Japan,2021-10-24,1720834,18191,1697150
Japan,2021-10-25,1721084,18199,1697545
Japan,2021-10-26,1721187,18207,1697959
Japan,2021-10-27,1721532,18221,1698587
Japan,2021-10-28,1721758,18228,1699065
Japan,2021-10-29,1722033,18237,1699501
Japan,2021-10-30,1722323,18253,1699862
Japan,2021-10-31,1722635,18261,1700201
Japan,2021-11-01,1722880,18268,1700446
Japan,2021-11-02,1722941,18275,1700728
Japan,2021-11-03,1723130,18282,1701096
Japan,2021-11-04,1723441,18290,1701395
Japan,2021-11-05,1723574,18296,1701666
Japan,2021-11-06,1723796,18306,1702009
Japan,2021-11-07,1724038,18309,1702261
Japan,2021-11-08,1724212,18310,1702435
Japan,2021-11-09,1724310,18313,1702668
Japan,2021-11-10,1724513,18316,1704380
Japan,2021-11-11,1724722,18318,1704601
Japan,2021-11-12,1724920,18323,1704821
Japan,2021-11-13,1725121,18323,1705098
Japan,2021-11-14,1725332,18325,1705315
Japan,2021-11-15,1725482,18327,1705474
Japan,2021-11-16,1725542,18327,1705666
Japan,2021-11-17,1725697,18331,1705929
Japan,2021-11-18,1725900,18336,1706112
Japan,2021-11-19,1726060,18342,1706303
Japan,2021-11-20,1726221,18342,1706557
Japan,2021-11-21,1726331,18347,1706734
Japan,2021-11-22,1726477,18347,1706867
Japan,2021-11-23,1726511,18349,1706997
Japan,2021-11-24,1726628,18351,1707182
Japan,2021-11-25,1726704,18352,1707291
Japan,2021-11-26,1726823,18353,1707419
Japan,2021-11-27,1726935,18357,1707625
Japan,2021-11-28,1727070,18358,1707758
Japan,2021-11-29,1727143,18358,1707902
Japan,2021-11-30,1727221,18359,1708006
Japan,2021-12-01,1727304,18360,1708079
Japan,2021-12-02,1727430,18362,1708219
Japan,2021-12-03,1727560,18363,1708345
Japan,2021-12-04,1727701,18364,1708505
Japan,2021-12-05,1727828,18364,1708638
Japan,2021-12-06,1727942,18364,1708711
Japan,2021-12-07,1728015,18365,1708819
Japan,2021-12-08,1728113,18367,1708924
Japan,2021-12-09,1728237,18369,1709008
Japan,2021-12-10,1728410,18371,1709126
Japan,2021-12-11,1728548,18372,1709270
Japan,2021-12-12,1728689,18373,1709386
Japan,2021-12-13,1728820,18373,1709488
Japan,2021-12-14,1728906,18374,1709611
Japan,2021-12-15,1729035,18375,1709724
Japan,2021-12-16,1729208,18376,1709839
Japan,2021-12-17,1729401,18378,1709967
Japan,2021-12-18,1729582,18379,1710085
Japan,2021-12-19,1729777,18379,1710200
Japan,2021-12-20,1729964,18379,1710316
Japan,2021-12-21,1730112,18379,1710413
Japan,2021-12-22,1730335,18381,1710581
Japan,2021-12-23,1730602,18383,1710677
Japan,2021-12-24,1730905,18386,1710822
Japan,2021-12-25,1731199,18386,1710944
Japan,2021-12-26,1731515,18387,1711072
Japan,2021-12-27,1731789,18387,1711218
Japan,2021-12-28,1732007,18387,1711430
Japan,2021-12-29,1732369,18389,1711630
Japan,2021-12-30,1732835,18393,1711828
Japan,2021-12-31,1733325,18393,1712019
Japan,2022-01-01,1733788,18393,1712174
Japan,2022-01-02,1734292,18393,1712364
Japan,2022-01-03,1734808,18395,1712555
Japan,2022-01-04,1735591,18396,1712736
Japan,2022-01-05,1736847,18397,1712954
Japan,2022-01-06,1739353,18398,1713188
Japan,2022-01-07,1743547,18398,1713567
Japan,2022-01-08,1749530,18400,1713953
Japan,2022-01-09,1757460,18402,1714428
Japan,2022-01-10,1765604,18403,1715219
Japan,2022-01-11,1771998,18405,1715916
Japan,2022-01-12,1778827,18407,1716928
Japan,2022-01-13,1791070,18412,1718165
Japan,2022-01-14,1809010,18414,1720431
Japan,2022-01-15,1830251,18425,1723963
Japan,2022-01-16,1852958,18431,1727464
Japan,2022-01-17,1879839,18433,1735909
Japan,2022-01-18,1903190,18434,1743136
Japan,2022-01-19,1933052,18444,1750636
Japan,2022-01-20,1972893,18457,1758941
Japan,2022-01-21,2017531,18469,1768561
Japan,2022-01-22,2067062,18478,1781510
Japan,2022-01-23,2121242,18490,1796900
Japan,2022-01-24,2169653,18506,1814088
Japan,2022-01-25,2216829,18523,1838915
Japan,2022-01-26,2277762,18559,1864355
Japan,2022-01-27,2347498,18599,1892074
Japan,2022-01-28,2421443,18642,1919265
Japan,2022-01-29,2502437,18686,1959320
Japan,2022-01-30,2584596,18729,2003837
Japan,2022-01-31,2669638,18764,2045017
Japan,2022-02-01,2730828,18792,2096354
Japan,2022-02-02,2811050,18871,2144690
Japan,2022-02-03,2904438,18949,2195483
Japan,2022-02-04,3007476,19039,2246184
Japan,2022-02-05,3101907,19131,2314527
Japan,2022-02-06,3207724,19257,2384963
Japan,2022-02-07,3300589,19324,2450601
Japan,2022-02-08,3372297,19446,2525969
Japan,2022-02-09,3468242,19587,2600309
Japan,2022-02-10,3566188,19742,2674869
Japan,2022-02-11,3666285,19917,2752551
Japan,2022-02-12,3764458,20059,2844975
Japan,2022-02-13,3831964,20202,2919314
Japan,2022-02-14,3912198,20359,3010467
Japan,2022-02-15,3975779,20494,3097748
Japan,2022-02-16,4055675,20701,3178799
Japan,2022-02-17,4146197,20954,3260457
Japan,2022-02-18,4241800,21198,3351479
Japan,2022-02-19,4334739,21433,3455831
Japan,2022-02-20,4411892,21636,3540290
Japan,2022-02-21,4484753,21821,3613267
Japan,2022-02-22,4540656,22000,3698801
Japan,2022-02-23,4607029,22272,3783417
Japan,2022-02-24,4684839,22529,3855553
Japan,2022-02-25,4750496,22755,3946025
Japan,2022-02-26,4815692,23011,4037674
Japan,2022-02-27,4886946,23270,4114425
Japan,2022-02-28,4950649,23446,4190125
Japan,2022-03-01,5005892,23633,4264616
Japan,2022-03-02,5067735,23860,4344917
Japan,2022-03-03,5139305,24092,4419826
Japan,2022-03-04,5210263,24349,4499479
Japan,2022-03-05,5274596,24604,4579176
Japan,2022-03-06,5338116,24789,4652918
Japan,2022-03-07,5393533,24935,4712167
Japan,2022-03-08,5434108,25049,4784648
Japan,2022-03-09,5483524,25281,4849692
Japan,2022-03-10,5546271,25486,4911283
Japan,2022-03-11,5609096,25697,4971301
Japan,2022-03-12,5665636,25860,5046887
Japan,2022-03-13,5720394,26029,5107806
Japan,2022-03-14,5772396,26154,5167777
Japan,2022-03-15,5804459,26262,5227335
Japan,2022-03-16,5855240,26442,5284834
Japan,2022-03-17,5911813,26600,5344759
Japan,2022-03-18,5966996,26764,5401611
Japan,2022-03-19,6016206,26919,5460249
Japan,2022-03-20,6061939,27045,5516590
Japan,2022-03-21,6102134,27119,5567723
Japan,2022-03-22,6131791,27176,5619681
Japan,2022-03-23,6153211,27246,5671057
Japan,2022-03-24,6189816,27356,5728024
Japan,2022-03-25,6238879,27485,5770149
Japan,2022-03-26,6286816,27601,5830955
Japan,2022-03-27,6334154,27699,5880936
Japan,2022-03-28,6377719,27767,5923340
Japan,2022-03-29,6410635,27831,5967961
Japan,2022-03-30,6452108,27913,6008253
Japan,2022-03-31,6504873,28010,6048083
Japan,2022-04-01,6552920,28097,6083056
Japan,2022-04-02,6606464,28200,6122400
Japan,2022-04-03,6653841,28248,6164792
Japan,2022-04-04,6702086,28286,6203522
Japan,2022-04-05,6735920,28327,6245827
Japan,2022-04-06,6778235,28387,6286380
Japan,2022-04-07,6832377,28456,6329017
Japan,2022-04-08,6887421,28528,6369339
Japan,2022-04-09,6939525,28590,6422199
Japan,2022-04-10,6991687,28646,6468100
Japan,2022-04-11,7039563,28684,6509598
Japan,2022-04-12,7072699,28721,6546376
Japan,2022-04-13,7124030,28765,6591109
Japan,2022-04-14,7181768,28825,6642021
Japan,2022-04-15,7237050,28884,6682153
Japan,2022-04-16,7287343,28945,6738172
Japan,2022-04-17,7334352,28992,6785578
Japan,2022-04-18,7374251,29023,6829906
Japan,2022-04-19,7402533,29049,6875015
Japan,2022-04-20,7440164,29102,6920097
Japan,2022-04-21,7487624,29151,6985295
Japan,2022-04-22,7535033,29201,7027666
Japan,2022-04-23,7577841,29257,7078090
Japan,2022-04-24,7621562,29284,7135403
Japan,2022-04-25,7660012,29308,7178748
Japan,2022-04-26,7688507,29344,7223164
Japan,2022-04-27,7725765,29402,7263359
Japan,2022-04-28,7771536,29467,7319357
Japan,2022-04-29,7813849,29506,7356289
Japan,2022-04-30,7850252,29548,7402570
Japan,2022-05-01,7876508,29567,7439103
Japan,2022-05-02,7901933,29601,7479421
Japan,2022-05-03,7925130,29631,7517841
Japan,2022-05-04,7952192,29683,7551278
Japan,2022-05-05,7978912,29708,7597588
Japan,2022-05-06,8000280,29726,7630309
Japan,2022-05-07,8023895,29761,7678842
Japan,2022-05-08,8058591,29785,7716884
Japan,2022-05-09,8099533,29813,7747676
Japan,2022-05-10,8133197,29843,7784155
Japan,2022-05-11,8172238,29894,7814056
Japan,2022-05-12,8217978,29935,7864759
Japan,2022-05-13,8260356,29974,7890937
